ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
1088,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2013,FEBRUARY,2013,MARCH,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1089,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2013,MARCH,2013,APRIL,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1090,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2013,APRIL,2013,APRIL,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1091,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2013,APRIL,2013,MAY,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1092,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2013,MAY,2013,MAY,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1093,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2013,AUGUST,2013,AUGUST,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1094,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2013,SEPTEMBER,2013,SEPTEMBER,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1095,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2013,OCTOBER,2013,OCTOBER,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1096,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2013,NOVEMBER,2013,NOVEMBER,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1097,DJ,DJ,military airport area - Djibouti City (ML4),11.548000,43.169000,An. stephensi,NR,NR,2013,APRIL,2013,APRIL,NR,NR,NR,morphology,"Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1098,DJ,DJ,military airport area - Djibouti City (ML4),11.548000,43.169000,An. stephensi,NR,NR,2013,NOVEMBER,2013,NOVEMBER,NR,NR,NR,morphology,"Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1099,DJ,DJ,Djibouti animal export and quarantine station  (ML6),11.479000,43.233000,An. stephensi,NR,NR,2013,SEPTEMBER,2013,SEPTEMBER,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1100,DJ,DJ,Arhiba Quarter #1 - Djibouti City,11.589000,43.140000,An. stephensi,NR,NR,2013,MARCH,2013,MARCH,NR,NR,NR,morphology,"Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1101,DJ,DJ,Arhiba Quarter #2 - Djibouti City,11.584000,43.136000,An. stephensi,NR,NR,2013,MARCH,2013,MARCH,NR,NR,NR,morphology,"Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1102,DJ,DJ,Plateau du Héron - Djibouti City (ML1),11.622000,43.151000,An. stephensi,NR,NR,2014,JANUARY,2014,JANUARY,NR,NR,NR,morphology,"Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1103,DJ,DJ,Sheraton Hotel - Djibouti City (ML2),11.602000,43.157000,An. stephensi,NR,NR,2014,JANUARY,2014,JANUARY,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1104,DJ,DJ,Djibouti animal export and quarantine station  (ML6),11.479000,43.233000,An. stephensi,NR,NR,2018,NOVEMBER,2013,NOVEMBER,NR,NR,NR,"morphology, DNA sequencing","Faulde et al (2014). First record of the Asian malaria vector Anopheles stephensi and its possible role in the resurgence of malaria in Djibouti, Horn of Africa. Acta Trop. 139:39-43",https://www.ncbi.nlm.nih.gov/pubmed/25004439," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
1105,LK,LK,Murugan kovil and Pesalai (Block C),9.083000,79.815000,An. stephensi,NR,NR,2016,DECEMBER,2017,APRIL,NR,NR,NR,"morphology, PCR",Gayan Dharmasin et al (2017). First record of Anopheles stephensi in Sri Lanka: a potential challenge for prevention of malaria reintroduction. Malar J. Aug 10;16(1):326,https://www.ncbi.nlm.nih.gov/pubmed/28797253," Predicting the expansion range of Anopheles stephensi and identifying the urban populations at risk, PNAS, DOI. 10.1073/pnas.2003976117ct",invasive
